Video_ID,Video_Time,Blink_count,Ave_count,1st(5 sec),2st(5 sec),3st(5 sec),Avg Time varibale(5 sec),,母體1-3(5 sec) 標準差,
860_905.mp4,12.73333333,0,0,0,0,0,0,,,
861_858.mp4,19.32,9,2.233721942,3,5,0,2.666666667,,,
862_047.mp4,10.63333333,3,3.726260781,2,0,0,2,,,
863_853.mp4,17.1,15,1.567751476,7,4,2,4.333333333,,,
864_839.mp4,13.04,1,0,0,1,0,0.5,,,
865_739.mp4,5.066666667,0,0,0,0,0,0,,,
866_878.mp4,16.96666667,25,1.213011593,7,5,9,7,,,
867_765.mp4,12.93333333,9,1.873294413,3,5,0,4,,,
868_949.mp4,14.36666667,1,0,1,0,0,0.5,,,
869_780.mp4,13.32,0,0,0,0,0,0,,,
870_001.mp4,18.4,45,0.462329144,13,12,12,12.33333333,,,
871_814.mp4,11.6,13,1.053572416,5,6,0,5.5,,,
872_873.mp4,18.96,0,0,0,0,0,0,,,
873_872.mp4,18.96,4,3.145227035,0,3,1,1.333333333,,,
874_291.mp4,11,11,1.566507626,5,4,0,4.5,,,
875_979.mp4,11.16666667,6,2.680767059,1,4,0,2.5,,,
876_891.mp4,9.866666667,29,0.464333049,15,0,0,15,,,
877_886.mp4,21,49,0.492961655,13,10,13,11.5,,,
878_866.mp4,16.96666667,46,0.503706572,12,15,14,13.66666667,,,
879_963.mp4,23.06666667,15,2.073323897,3,3,4,3,,,
880_135.mp4,13.625,0,0,0,0,0,0,,,
881_856.mp4,21.26666667,43,0.675800426,14,10,3,9.75,,,
882_952.mp4,11.1,12,1.753295053,5,6,0,5.5,,,
883_013.mp4,13.28,24,0.639695893,10,7,0,8.5,,,
884_968.mp4,12,30,0.451181346,13,12,0,12.5,,,
885_802.mp4,13.16,1,0,0,1,0,0.5,,,
886_877.mp4,21,28,0.870232458,3,7,9,6.5,,,
887_275.mp4,13.56,0,0,0,0,0,0,,,
888_937.mp4,12.28,31,0.449920615,13,12,0,12.5,,,
889_045.mp4,13.16,15,1.371599334,4,7,0,5.5,,,
890_837.mp4,11.36666667,4,3.705355962,2,1,0,1.5,,,
891_876.mp4,9.866666667,19,0.749222279,9,0,0,9,,,
892_112.mp4,10.36666667,3,6.048999429,1,2,0,1.5,,,
893_913.mp4,17.9,13,1.759361843,5,5,1,3.666666667,,,
894_848.mp4,13.12,13,1.623253822,7,0,0,3.5,,,
895_915.mp4,11.76,6,1.290950584,3,3,0,3,,,
896_128.mp4,21.24,38,0.644526636,9,8,7,9,,,
897_969.mp4,13.32,0,0,0,0,0,0,,,
898_922.mp4,13.96,2,7.696302176,1,1,0,1,,,
899_914.mp4,10.23333333,27,0.519106516,14,12,0,13,,,
900_926.mp4,13.32,7,2.042907198,6,0,0,3,,,
901_902.mp4,9.833333333,1,0,0,0,0,0,,,
902_901.mp4,9.833333333,4,2.680642366,2,0,0,2,,,
903_792.mp4,15.32,1,0,1,0,0,0.333333333,,,
904_046.mp4,11.96666667,2,2.29599762,0,2,0,1,,,
905_860.mp4,12.73333333,8,2.145142215,1,4,0,2.5,,,
906_847.mp4,10.03333333,8,2.064018488,4,4,0,4,,,
907_795.mp4,17.5,0,0,0,0,0,0,,,
908_207.mp4,14.41666667,4,5.613615831,1,1,0,1,,,
909_857.mp4,21.23333333,19,0.960293743,0,7,6,4.75,,,
910_911.mp4,9.733333333,2,5.005623817,2,0,0,2,,,
911_910.mp4,9.733333333,10,1.285317103,6,0,0,6,,,
912_927.mp4,25.88,0,0,0,0,0,0,,,
913_893.mp4,17.9,29,0.740999469,9,13,6,9.333333333,,,
914_899.mp4,10.23333333,14,1.03186446,5,8,0,6.5,,,
915_895.mp4,11.76,3,0.450043201,0,3,0,1.5,,,
916_783.mp4,13.43333333,7,2.438004375,4,2,0,3,,,
917_924.mp4,17.92,1,0,0,0,1,0.333333333,,,
918_934.mp4,15.08,15,1.14793144,4,5,6,5,,,
919_015.mp4,14.56666667,23,0.842680844,11,7,0,9,,,
920_811.mp4,14.84,27,0.849309646,7,11,0,9,,,
921_569.mp4,9.866666667,1,0,1,0,0,1,,,
922_898.mp4,13.96,15,1.09617688,8,5,0,6.5,,,
923_023.mp4,22.12,15,1.63655855,4,2,4,3.5,,,
924_917.mp4,17.92,7,2.212932587,0,3,2,1.666666667,,,
925_933.mp4,11.86666667,4,3.395466407,2,2,0,2,,,
926_900.mp4,13.32,3,6.054524183,2,0,0,1,,,
927_912.mp4,25.88,54,0.52569679,9,12,12,10.6,,,
928_160.mp4,12.53333333,4,4.035554727,2,0,0,1,,,
929_962.mp4,15.33333333,0,0,0,0,0,0,,,
930_763.mp4,14.93333333,9,2.34322381,2,3,0,2.5,,,
931_936.mp4,11.88,2,7.114866257,1,1,0,1,,,
932_384.mp4,18.48,29,0.725039056,8,9,8,8.333333333,,,
933_925.mp4,11.86666667,8,1.885216849,4,3,0,3.5,,,
934_918.mp4,15.08,0,0,0,0,0,0,,,
935_733.mp4,20.72,0,0,0,0,0,0,,,
936_931.mp4,11.88,2,5.62501359,1,1,0,1,,,
937_888.mp4,12.28,1,0,0,0,0,0,,,
938_987.mp4,14.76,6,3.168880653,1,2,0,1.5,,,
939_115.mp4,10.66666667,9,1.671109498,6,1,0,3.5,,,
940_941.mp4,12.36,5,1.755611897,4,1,0,2.5,,,
941_940.mp4,12.36,7,1.800150474,4,2,0,3,,,
942_943.mp4,18.8,0,0,0,0,0,0,,,
943_942.mp4,18.8,5,2.716608286,0,2,2,1.333333333,,,
944_032.mp4,10.33333333,2,0.766341448,2,0,0,1,,,
945_044.mp4,11.16666667,5,2.618742347,3,2,0,2.5,,,
946_049.mp4,12,5,3.159063697,1,3,0,2,,,
947_951.mp4,21.36666667,25,1.146932046,10,6,4,6,,,
948_965.mp4,11.6,7,1.562380473,3,4,0,3.5,,,
949_868.mp4,14.36666667,0,0,0,0,0,0,,,
950_836.mp4,11.43333333,12,1.316719034,4,6,0,5,,,
951_947.mp4,21.36666667,4,4.460773945,0,0,1,0.75,,,
952_882.mp4,11.1,4,4.313078642,2,2,0,2,,,
953_974.mp4,12.72,18,0.823449457,9,5,0,7,,,
954_976.mp4,13.12,1,0,0,0,0,0,,,
955_078.mp4,20.92,5,3.770371616,0,3,0,1.25,,,
956_958.mp4,15.68,3,2.453289032,2,1,0,1,,,
957_959.mp4,13.93333333,16,1.548532041,6,4,0,5,,,
958_956.mp4,15.68,1,0,1,0,0,0.333333333,,,
959_957.mp4,13.93333333,24,1.036684389,10,4,0,7,,,
960_999.mp4,11.16666667,25,0.556910634,13,11,0,12,,,
961_069.mp4,10.76666667,6,2.529393578,3,3,0,3,,,
962_929.mp4,15.33333333,2,10.57830095,1,0,1,0.666666667,,,
963_879.mp4,23.06666667,62,0.500392199,14,14,15,13.25,,,
964_174.mp4,6.9,0,0,0,0,0,0,,,
965_948.mp4,11.6,3,5.972462773,2,0,0,1,,,
966_988.mp4,14.56,23,0.703673807,9,8,0,8.5,,,
967_984.mp4,13.56,12,1.153777057,3,5,0,4,,,
968_884.mp4,12,4,2.186944405,3,1,0,2,,,
969_897.mp4,13.32,3,1.733457685,0,2,0,1,,,
970_973.mp4,19.04,0,0,0,0,0,0,,,
971_564.mp4,11.8,31,0.67655801,13,13,0,13,,,
972_718.mp4,12.44,18,0.978934835,9,5,0,7,,,
973_970.mp4,19.04,2,8.912425756,1,1,0,0.666666667,,,
974_953.mp4,12.72,32,0.45014779,13,12,0,12.5,,,
975_978.mp4,10.13333333,0,0,0,0,0,0,,,
976_954.mp4,13.12,0,0,0,0,0,0,,,
977_075.mp4,20.43333333,2,17.99020457,0,1,0,0.25,,,
978_975.mp4,10.13333333,5,2.299157798,2,3,0,2.5,,,
979_875.mp4,11.16666667,10,1.505198876,2,6,0,4,,,
980_992.mp4,15.32,2,10.97871256,1,1,0,0.666666667,,,
981_985.mp4,13.72,4,4.304952304,2,1,0,1.5,,,
982_004.mp4,12.36,26,0.549281797,10,11,0,10.5,,,
983_113.mp4,16.24,4,0.450380325,0,0,4,1.333333333,,,
984_967.mp4,13.56,3,3.416222572,1,2,0,1.5,,,
985_981.mp4,13.72,11,1.404205632,4,4,0,4,,,
986_994.mp4,12.64,4,3.011068503,2,1,0,1.5,,,
987_938.mp4,14.76,24,0.70069964,6,6,0,6,,,
988_966.mp4,14.56,4,5.071148952,3,0,0,1.5,,,
989_993.mp4,16.36,4,2.986567497,3,1,0,1.333333333,,,
990_008.mp4,12.2,1,0,0,1,0,0.5,,,
991_064.mp4,16.08,15,1.128597839,5,7,3,5,,,
992_980.mp4,15.32,0,0,0,0,0,0,,,
993_989.mp4,16.36,3,5.715754986,1,1,1,1,,,
994_986.mp4,12.64,1,0,0,1,0,0.5,,,
995_233.mp4,18.26666667,8,3.227513654,1,2,3,2,,,
996_056.mp4,12.48,32,0.44984826,13,12,0,12.5,,,
997_040.mp4,17.52,4,2.70091629,1,3,0,1.333333333,,,
998_561.mp4,11.46666667,9,1.767769039,5,3,0,4,,,
999_960.mp4,11.16666667,22,0.643195799,11,9,0,10,,,
