Video_ID,Video_Time,Blink_count,Ave_count,1st(5 sec),2st(5 sec),3st(5 sec),Avg Time varibale(5 sec),,,,,母體1-3(5 sec) 標準差,
717_684.mp4,16.56666667,5,3.893443704,3,0,2,1.666666667,,2.333333333,,,,
718_972.mp4,12.44,16,1.230423641,7,7,0,7,,16.33333333,,,,
719_737.mp4,14.76,3,5.131262541,1,0,0,0.5,,0.333333333,,,,
720_672.mp4,18.03333333,13,1.875194927,4,3,3,3.333333333,,0.333333333,,,,
721_715.mp4,28.53333333,12,2.892708648,3,4,2,2.4,,1,,,,
722_458.mp4,14.625,8,2.339702334,4,1,0,2.5,,4.333333333,,,,
723_704.mp4,18,0,0,0,0,0,0,,0,,,,
724_725.mp4,23.3,11,2.986865044,0,1,6,2.25,,10.33333333,,,,
725_724.mp4,20,0,0,0,0,0,0,,0,,,,
726_713.mp4,17.56666667,0,0,0,0,0,0,,0,,,,
727_729.mp4,25.44,20,1.075556002,9,6,3,4,,9,,,,
728_673.mp4,19.73333333,29,0.847147567,13,4,9,8.666666667,,20.33333333,,,,
729_727.mp4,22.16,55,0.454261625,13,12,13,12.5,,0.333333333,,,,
730_815.mp4,18.08,45,0.460388162,12,13,12,12.33333333,,0.333333333,,,,
731_741.mp4,14.8,19,0.864925663,11,6,0,8.5,,30.33333333,,,,
732_691.mp4,21.6,49,0.503323322,12,11,11,11.25,,0.333333333,,,,
733_935.mp4,21.6,0,0,0,0,0,0,,0,,,,
734_699.mp4,20.96,20,1.163454834,7,6,2,4.75,,7,,,,
735_774.mp4,10.43333333,0,0,0,0,0,0,,0,,,,
736_785.mp4,16.52,13,1.207686583,3,7,2,4,,7,,,,
737_719.mp4,16.08,25,0.722072005,8,7,9,8,,1,,,,
738_804.mp4,11.96666667,2,2.519120693,0,1,0,0.5,,0.333333333,,,,
739_865.mp4,6.94,0,0,0,0,0,0,,0,,,,
740_796.mp4,41.70833333,14,3.273116515,6,0,1,1.75,,10.33333333,,,,
741_731.mp4,31.12,0,0,0,0,0,0,,0,,,,
742_775.mp4,18.63333333,5,5.692724824,1,0,1,0.666666667,,0.333333333,,,,
743_750.mp4,14.7,21,0.932337666,4,10,0,7,,25.33333333,,,,
744_674.mp4,12.23333333,21,0.760564804,10,7,0,8.5,,26.33333333,,,,
745_777.mp4,10.83333333,7,2.145737092,3,1,0,2,,2.333333333,,,,
746_571.mp4,19.2,3,3.758624911,0,0,2,0.666666667,,1.333333333,,,,
747_854.mp4,11.76,21,0.573835921,8,10,0,9,,28,,,,
748_355.mp4,16.63333333,2,6.798475742,0,1,1,0.666666667,,0.333333333,,,,
749_659.mp4,33.36666667,42,1.08970388,8,4,8,6,,5.333333333,,,,
750_743.mp4,10.36666667,3,8.925814748,2,1,0,1.5,,1,,,,
751_752.mp4,33.86666667,53,0.845191506,9,8,7,7.666666667,,1,,,,
752_751.mp4,11.03333333,4,2.431678534,3,1,0,2,,2.333333333,,,,
753_789.mp4,18.9,10,1.98633088,4,6,0,3.333333333,,9.333333333,,,,
754_758.mp4,13.03333333,0,0,0,0,0,0,,0,,,,
755_759.mp4,14.46666667,3,5.55846858,1,0,0,0.5,,0.333333333,,,,
756_503.mp4,22.46666667,0,0,0,0,0,0,,0,,,,
757_573.mp4,20.43333333,8,3.324840035,1,4,2,2,,2.333333333,,,,
758_754.mp4,13.36666667,0,0,0,0,0,0,,0,,,,
759_755.mp4,11.2,0,0,0,0,0,0,,0,,,,
760_611.mp4,21.5,44,0.66088336,10,12,9,10,,2.333333333,,,,
761_766.mp4,34.4,11,3.726172066,2,2,0,1.5,,1.333333333,,,,
762_832.mp4,22.12,27,0.935047333,7,5,7,6,,1.333333333,,,,
763_930.mp4,14.93333333,12,1.829617912,3,4,0,3.5,,4.333333333,,,,
764_850.mp4,20.4,0,0,0,0,0,0,,0,,,,
765_867.mp4,49.63333333,0,0,0,0,0,0,,0,,,,
766_761.mp4,13.72,0,0,0,0,0,0,,0,,,,
767_694.mp4,11.96,11,1.183739972,6,2,0,4,,9.333333333,,,,
768_793.mp4,23.6,40,0.67120947,10,9,4,8,,10.33333333,,,,
769_784.mp4,18.56666667,3,8.889224052,2,0,1,1,,1,,,,
770_791.mp4,11.1,5,1.391336381,2,3,0,2.5,,2.333333333,,,,
771_849.mp4,12.88,4,3.705622832,1,2,0,1.5,,1,,,,
772_708.mp4,21.96,16,1.550187778,4,5,3,3.75,,1,,,,
773_652.mp4,15.2,39,0.513459061,14,15,10,13,,7,,,,
774_735.mp4,26.73333333,5,6.767186284,0,2,2,0.8,,1.333333333,,,,
775_742.mp4,20.76666667,0,0,0,0,0,0,,0,,,,
776_676.mp4,17.16666667,0,0,0,0,0,0,,0,,,,
777_745.mp4,18.96666667,20,1.243718034,4,5,7,5.333333333,,2.333333333,,,,
778_798.mp4,12.36666667,13,1.310676575,7,4,0,5.5,,12.33333333,,,,
779_794.mp4,35.16,65,0.609095637,10,12,12,9.285714286,,1.333333333,,,,
780_869.mp4,13.32,0,0,0,0,0,0,,0,,,,
781_806.mp4,12.04,3,3.014775157,2,1,0,1.5,,1,,,,
782_787.mp4,20.08,30,0.737228583,9,9,8,7.5,,0.333333333,,,,
783_916.mp4,16.13333333,0,0,0,0,0,0,,0,,,,
784_769.mp4,16.13333333,30,0.745027271,8,11,8,9,,3,,,,
785_736.mp4,16.56,8,2.35567723,2,2,3,2.333333333,,0.333333333,,,,
786_819.mp4,37.08,0,0,0,0,0,0,,0,,,,
787_782.mp4,22.24,25,1.014377664,5,3,6,5.25,,2.333333333,,,,
788_710.mp4,15.12,23,0.753017274,9,8,6,7.666666667,,2.333333333,,,,
789_753.mp4,22.86666667,2,15.37203455,0,0,1,0.25,,0.333333333,,,,
790_014.mp4,22.53333333,33,0.589857951,9,13,0,11,,44.33333333,,,,
791_770.mp4,21.76666667,0,0,0,0,0,0,,0,,,,
792_903.mp4,22.68,24,1.09009411,10,6,3,5.25,,12.33333333,,,,
793_768.mp4,13.2,8,1.858423608,3,4,0,3.5,,4.333333333,,,,
794_779.mp4,12.24,15,0.922862751,4,8,0,6,,16,,,,
795_907.mp4,17.5,0,0,0,0,0,0,,0,,,,
796_740.mp4,14.5,6,2.772699547,2,3,0,2.5,,2.333333333,,,,
797_844.mp4,28.4,56,0.669044889,9,10,13,10,,4.333333333,,,,
798_778.mp4,10.93333333,0,0,0,0,0,0,,0,,,,
799_809.mp4,14.68,1,0,1,0,0,0.5,,0.333333333,,,,
800_840.mp4,28,35,1.089662342,6,9,7,6.6,,2.333333333,,,,
801_855.mp4,25.2,4,4.30666097,0,0,2,0.8,,1.333333333,,,,
802_885.mp4,13.16,0,0,0,0,0,0,,0,,,,
803_017.mp4,13.26666667,1,0,0,1,0,0.5,,0.333333333,,,,
804_738.mp4,13.9,13,1.544594586,7,3,0,5,,12.33333333,,,,
805_011.mp4,26.33333333,60,0.481513322,12,12,12,11.2,,0,,,,
806_781.mp4,19,0,0,0,0,0,0,,0,,,,
807_273.mp4,10.73333333,0,0,0,0,0,0,,0,,,,
808_829.mp4,26.7,18,2.060916859,4,3,4,3.4,,0.333333333,,,,
809_799.mp4,49.08,42,1.327697457,3,3,7,4.222222222,,5.333333333,,,,
810_838.mp4,15.23333333,5,4.738192439,2,1,2,1.666666667,,0.333333333,,,,
811_920.mp4,14.84,15,1.171732477,3,5,0,4,,6.333333333,,,,
812_821.mp4,14.1,5,1.767096877,1,4,0,2.5,,4.333333333,,,,
813_700.mp4,13.875,19,0.770086381,6,9,0,7.5,,21,,,,
814_871.mp4,11.6,10,1.415246831,3,5,0,4,,6.333333333,,,,
815_730.mp4,28.76,25,1.286874384,4,5,5,4.4,,0.333333333,,,,
816_649.mp4,31,10,4.223766062,1,1,1,1.5,,0,,,,
817_827.mp4,10.36666667,11,1.355379963,5,5,0,5,,8.333333333,,,,
818_820.mp4,26.6,49,0.619542678,13,10,9,9,,4.333333333,,,,
819_786.mp4,20.8,2,5.895910501,0,0,0,0.5,,0,,,,
820_818.mp4,18.64,0,0,0,0,0,0,,0,,,,
821_812.mp4,14.43333333,12,0.66484991,11,1,0,6,,37,,,,
822_244.mp4,22.28,7,4.488469879,2,2,1,1.75,,0.333333333,,,,
823_584.mp4,19.79166667,44,0.487225505,12,11,11,11.33333333,,0.333333333,,,,
824_419.mp4,8.116666667,3,9.792919397,0,0,0,0,,0,,,,
825_074.mp4,13.8,1,0,0,1,0,0.5,,0.333333333,,,,
826_833.mp4,24,33,0.780000001,7,10,4,6.75,,9,,,,
827_817.mp4,13.96666667,0,0,0,0,0,0,,0,,,,
828_830.mp4,20.44,7,3.075166146,5,0,1,1.75,,7,,,,
829_808.mp4,21.23333333,15,1.762497817,3,7,1,3.5,,9.333333333,,,,
830_828.mp4,12.76,4,2.749999523,1,2,0,1.5,,1,,,,
831_508.mp4,20.1,17,2.227125078,5,5,3,4.25,,1.333333333,,,,
832_762.mp4,16.64,34,0.560333274,10,9,11,10,,1,,,,
833_826.mp4,14.2,15,1.462499959,5,5,0,5,,8.333333333,,,,
834_852.mp4,17.08,43,0.449952347,13,12,13,12.66666667,,0.333333333,,,,
835_651.mp4,15.2,0,0,0,0,0,0,,0,,,,
836_950.mp4,25.43333333,16,1.810066652,1,2,5,3.2,,4.333333333,,,,
837_890.mp4,11.36666667,8,1.983286074,6,1,0,3.5,,10.33333333,,,,
838_810.mp4,35.06666667,59,0.766361537,3,14,10,8.285714286,,31,,,,
839_864.mp4,13.04,1,0,1,0,0,0.5,,0.333333333,,,,
840_800.mp4,11.26666667,7,2.490000923,3,3,0,3,,3,,,,
841_639.mp4,22.06666667,0,0,0,0,0,0,,0,,,,
842_714.mp4,22.4,29,0.895178573,6,8,6,6.75,,1.333333333,,,,
843_859.mp4,11.1,1,0,1,0,0,0.5,,0.333333333,,,,
844_797.mp4,14.46666667,35,0.546382329,14,11,0,12.5,,54.33333333,,,,
845_846.mp4,14.12,5,0.990251064,1,4,0,2.5,,4.333333333,,,,
846_845.mp4,14.24,24,0.674999994,7,8,0,7.5,,19,,,,
847_906.mp4,12.96666667,20,0.852577649,8,7,0,7.5,,19,,,,
848_894.mp4,13.12,32,0.630516106,12,12,0,12,,48,,,,
849_771.mp4,25.36,10,2.529777712,1,0,5,2,,7,,,,
850_764.mp4,12.3,13,1.283416192,5,4,0,4.5,,7,,,,
851_552.mp4,12.625,2,0.449970007,0,0,0,0,,0,,,,
852_834.mp4,12.12,17,0.694875062,7,7,0,7,,16.33333333,,,,
853_863.mp4,17.1,29,0.787392821,8,8,10,8.666666667,,1.333333333,,,,
854_747.mp4,18.8,47,0.451652112,13,12,13,12.66666667,,0.333333333,,,,
855_801.mp4,17.76,0,0,0,0,0,0,,0,,,,
856_881.mp4,21.26666667,33,0.894312531,10,9,1,7.25,,24.33333333,,,,
857_909.mp4,21.23333333,49,0.595311925,10,14,9,11.25,,7,,,,
858_861.mp4,23.76,22,1.161477554,5,5,3,4.75,,1.333333333,,,,
859_843.mp4,10.6,2,11.69999719,1,1,0,1,,0.333333333,,,,
860_905.mp4,12.73333333,0,0,0,0,0,0,,0,,,,
861_858.mp4,19.32,22,0.96219048,6,8,4,6,,4,,,,
862_047.mp4,10.63333333,2,4.225002289,2,0,0,1,,1.333333333,,,,
863_853.mp4,20.53333333,13,2.203750014,3,5,4,3.25,,1,,,,
864_839.mp4,15.4,0,0,0,0,0,0,,0,,,,
865_739.mp4,5.066666667,7,2.97050492,7,0,0,7,,16.33333333,,,,
866_878.mp4,24.53333333,67,0.665699095,14,9,15,13.25,,10.33333333,,,,
867_765.mp4,12.93333333,25,0.709848305,8,11,0,9.5,,32.33333333,,,,
868_949.mp4,22.86666667,0,0,0,0,0,0,,0,,,,
869_780.mp4,16.08,0,0,0,0,0,0,,0,,,,
870_001.mp4,18.4,45,0.459505704,13,12,12,12.33333333,,0.333333333,,,,
871_814.mp4,18.33333333,23,1.000541026,4,6,8,6,,4,,,,
872_873.mp4,35.36,10,3.843388134,1,3,1,1.428571429,,1.333333333,,,,
873_872.mp4,18.96,0,0,0,0,0,0,,0,,,,
874_291.mp4,11,13,1.32429256,6,6,0,6,,12,,,,
875_979.mp4,11.16666667,0,0,0,0,0,0,,0,,,,
876_891.mp4,9.866666667,13,1.045432051,7,0,0,7,,16.33333333,,,,
877_886.mp4,21,25,0.98539262,6,6,6,5.5,,0,,,,
878_866.mp4,16.96666667,25,0.9339148,6,8,6,6.666666667,,1.333333333,,,,
879_963.mp4,23.06666667,31,0.88364044,2,5,9,6.25,,12.33333333,,,,
880_135.mp4,13.625,0,0,0,0,0,0,,0,,,,
881_856.mp4,36.76666667,94,0.530046032,15,11,13,12.71428571,,4,,,,
882_952.mp4,23.33333333,5,9.892422438,2,1,1,1,,0.333333333,,,,
883_013.mp4,13.28,4,3.466546933,1,2,0,1.5,,1,,,,
884_968.mp4,12,30,0.456254959,13,12,0,12.5,,52.33333333,,,,
885_802.mp4,14.04,0,0,0,0,0,0,,0,,,,
886_877.mp4,22.8,57,0.450344626,13,12,13,12.5,,0.333333333,,,,
887_275.mp4,16.96,0,0,0,0,0,0,,0,,,,
888_937.mp4,18.2,21,0.976454091,6,7,3,5.333333333,,4.333333333,,,,
889_045.mp4,14,0,0,0,0,0,0,,0,,,,
890_837.mp4,14.76666667,4,3.842228413,1,1,0,1,,0.333333333,,,,
891_876.mp4,10.43333333,32,0.454447308,15,15,0,15,,75,,,,
892_112.mp4,13.93333333,4,7.066000462,3,0,0,1.5,,3,,,,
893_913.mp4,21.13333333,14,1.994076949,4,4,4,3.5,,0,,,,
894_848.mp4,14.4,36,0.588685703,13,12,0,12.5,,52.33333333,,,,
895_915.mp4,14.08,12,0.449906328,6,6,0,6,,12,,,,
896_128.mp4,29.4,50,0.666714289,9,9,9,8.4,,0,,,,
897_969.mp4,14.24,0,0,0,0,0,0,,0,,,,
898_922.mp4,24.64,1,0,1,0,0,0.25,,0.333333333,,,,
899_914.mp4,10.23333333,20,0.700684372,10,10,0,10,,33.33333333,,,,
900_926.mp4,13.32,7,0.577833454,7,0,0,3.5,,16.33333333,,,,
901_902.mp4,9.833333333,10,1.081888941,2,0,0,2,,1.333333333,,,,
902_901.mp4,17.43333333,12,2.044181975,5,2,2,3,,3,,,,
903_792.mp4,15.32,2,1.712000608,0,0,2,0.666666667,,1.333333333,,,,
904_046.mp4,16.8,0,0,0,0,0,0,,0,,,,
905_860.mp4,15.3,18,1.168645396,4,6,8,6,,4,,,,
906_847.mp4,10.03333333,2,0.599973202,2,0,0,1,,1.333333333,,,,
907_795.mp4,18.33333333,1,0,1,0,0,0.333333333,,0.333333333,,,,
908_207.mp4,14.41666667,4,4.679666599,1,1,0,1,,0.333333333,,,,
909_857.mp4,21.33333333,1,0,0,1,0,0.25,,0.333333333,,,,
910_911.mp4,10.96666667,15,1.045071295,8,5,0,6.5,,16.33333333,,,,
911_910.mp4,9.733333333,0,0,0,0,0,0,,0,,,,
912_927.mp4,27.88,13,2.476249536,2,2,3,2.4,,0.333333333,,,,
913_893.mp4,17.9,36,0.614514296,11,14,8,11,,9,,,,
914_899.mp4,18.66666667,51,0.500400028,13,14,13,13.33333333,,0.333333333,,,,
915_895.mp4,11.76,1,0,0,1,0,0.5,,0.333333333,,,,
916_783.mp4,13.43333333,3,3.802000046,1,2,0,1.5,,1,,,,
917_924.mp4,49.92,9,5.563000113,0,1,2,0.888888889,,1,,,,
918_934.mp4,15.08,1,0,1,0,0,0.333333333,,0.333333333,,,,
919_015.mp4,14.56666667,22,0.861476172,9,9,0,9,,27,,,,
920_811.mp4,21.68,7,4.337166746,2,2,1,1.75,,0.333333333,,,,
921_569.mp4,11.16666667,1,0,1,0,0,0.5,,0.333333333,,,,
922_898.mp4,13.96,14,1.076692141,6,4,0,5,,9.333333333,,,,
923_023.mp4,22.12,40,0.630205857,11,10,10,9.25,,0.333333333,,,,
924_917.mp4,17.92,2,4.635000706,0,0,1,0.333333333,,0.333333333,,,,
925_933.mp4,16.46666667,10,2.205000083,3,3,3,3,,0,,,,
926_900.mp4,13.64,1,0,1,0,0,0.5,,0.333333333,,,,
927_912.mp4,25.88,1,0,1,0,0,0.2,,0.333333333,,,,
928_160.mp4,17.8,33,0.721624993,12,10,5,9,,13,,,,
929_962.mp4,15.33333333,2,5.75799942,0,0,1,0.333333333,,0.333333333,,,,
930_763.mp4,27.06666667,2,0.449000597,0,0,0,0.4,,0,,,,
931_936.mp4,11.88,1,0,1,0,0,0.5,,0.333333333,,,,
932_384.mp4,18.48,26,0.762920008,6,11,6,7.666666667,,8.333333333,,,,
933_925.mp4,11.86666667,3,5.101999998,1,2,0,1.5,,1,,,,
934_918.mp4,18.88,13,1.477499863,2,3,5,3.333333333,,2.333333333,,,,
935_733.mp4,20.72,0,0,0,0,0,0,,0,,,,
936_931.mp4,12.76,8,1.697142771,4,3,0,3.5,,4.333333333,,,,
937_888.mp4,12.28,19,0.732333422,7,8,0,7.5,,19,,,,
938_987.mp4,23,41,0.645750064,6,7,13,9.25,,14.33333333,,,,
939_115.mp4,10.66666667,3,2.205000043,3,0,0,1.5,,3,,,,
940_941.mp4,19.76,12,1.959545396,2,3,3,2.666666667,,0.333333333,,,,
941_940.mp4,12.36,4,0.885667006,4,0,0,2,,5.333333333,,,,
942_943.mp4,18.8,0,0,0,0,0,0,,0,,,,
943_942.mp4,19.8,19,1.201555557,5,5,4,4.666666667,,0.333333333,,,,
944_032.mp4,10.33333333,0,0,0,0,0,0,,0,,,,
945_044.mp4,11.16666667,5,2.31799984,4,1,0,2.5,,4.333333333,,,,
946_049.mp4,12,17,0.805312216,6,10,0,8,,25.33333333,,,,
947_951.mp4,39.2,6,9.948200226,2,0,1,0.714285714,,1,,,,
948_965.mp4,11.6,8,2.135147163,3,4,0,3.5,,4.333333333,,,,
949_868.mp4,14.36666667,2,0.5400002,1,1,0,1,,0.333333333,,,,
950_836.mp4,11.43333333,9,2.279624939,2,4,0,3,,4,,,,
951_947.mp4,21.36666667,12,2.454636335,5,0,5,2.75,,8.333333333,,,,
952_882.mp4,11.1,11,1.317100096,4,6,0,5,,9.333333333,,,,
953_974.mp4,12.72,28,0.510297307,13,11,0,12,,49,,,,
954_976.mp4,13.12,0,0,0,0,0,0,,0,,,,
955_078.mp4,20.92,2,6.975000143,1,1,0,0.5,,0.333333333,,,,
956_958.mp4,15.68,7,2.137833158,4,1,2,2.333333333,,2.333333333,,,,
957_959.mp4,16.06666667,30,0.988206872,11,4,12,9,,19,,,,
958_956.mp4,21.68,3,9.086495519,1,0,0,0.75,,0.333333333,,,,
959_957.mp4,13.93333333,13,1.969083349,5,4,0,4.5,,7,,,,
960_999.mp4,11.16666667,23,0.668772806,14,8,0,11,,49.33333333,,,,
961_069.mp4,25.8,0,0,0,0,0,0,,0,,,,
962_929.mp4,15.4,0,0,0,0,0,0,,0,,,,
963_879.mp4,27.96666667,27,1.261729497,4,6,6,4.8,,1.333333333,,,,
964_174.mp4,6.9,6,2.3848001,6,0,0,6,,12,,,,
965_948.mp4,14.46666667,0,0,0,0,0,0,,0,,,,
966_988.mp4,18.2,34,0.613545468,13,8,8,9.666666667,,8.333333333,,,,
967_984.mp4,13.56,6,2.421400023,3,2,0,2.5,,2.333333333,,,,
968_884.mp4,13.72,15,1.062357238,11,2,0,6.5,,34.33333333,,,,
969_897.mp4,13.32,2,10.79996586,1,0,0,0.5,,0.333333333,,,,
970_973.mp4,21.32,1,0,0,0,1,0.25,,0.333333333,,,,
971_564.mp4,21.6,36,1.055172437,7,11,3,8,,16,,,,
972_718.mp4,23.12,4,6.609667142,0,2,0,1,,1.333333333,,,,
973_970.mp4,19.04,1,0,0,0,0,0,,0,,,,
974_953.mp4,14.04,35,0.455117639,13,12,0,12.5,,52.33333333,,,,
975_978.mp4,25.23333333,0,0,0,0,0,0,,0,,,,
976_954.mp4,15.04,1,0,1,0,0,0.333333333,,0.333333333,,,,
977_075.mp4,20.43333333,4,4.424666802,1,2,1,1,,0.333333333,,,,
978_975.mp4,10.13333333,7,1.304161628,6,1,0,3.5,,10.33333333,,,,
979_875.mp4,14.06666667,26,0.7296,7,11,0,9,,31,,,,
980_992.mp4,28.72,0,0,0,0,0,0,,0,,,,
981_985.mp4,13.72,11,1.358900118,3,5,0,4,,6.333333333,,,,
982_004.mp4,12.36,31,0.450167473,13,12,0,12.5,,52.33333333,,,,
983_113.mp4,33.64,17,2.276187018,3,1,3,2.333333333,,1.333333333,,,,
984_967.mp4,16.48,13,1.226083358,2,5,4,3.666666667,,2.333333333,,,,
985_981.mp4,14.88,0,0,0,0,0,0,,0,,,,
986_994.mp4,12.64,15,0.817499876,5,8,0,6.5,,16.33333333,,,,
987_938.mp4,14.76,4,3.225000064,0,2,0,1,,1.333333333,,,,
988_966.mp4,14.56,0,0,0,0,0,0,,0,,,,
989_993.mp4,16.36,1,0,1,0,0,0.333333333,,0.333333333,,,,
990_008.mp4,25.48,7,4.087499102,2,1,0,1.4,,1,,,,
991_064.mp4,16.08,2,8.505001783,0,1,1,0.666666667,,0.333333333,,,,
992_980.mp4,15.32,0,0,0,0,0,0,,0,,,,
993_989.mp4,38.4,3,9.449499846,0,1,0,0.428571429,,0.333333333,,,,
994_986.mp4,33.12,6,7.173000097,2,0,0,0.833333333,,1.333333333,,,,
995_233.mp4,22.5,4,1.504666726,0,2,2,1,,1.333333333,,,,
996_056.mp4,14.92,38,0.450054169,13,12,0,12.5,,52.33333333,,,,
997_040.mp4,21.92,4,7.169666767,2,1,0,0.75,,1,,,,
998_561.mp4,13.86666667,10,1.570666154,6,3,0,4.5,,9,,,,
999_960.mp4,11.5,32,0.489193555,14,14,0,14,,65.33333333,,,,
