Video_ID,Video_Time,Blink_count,Ave_count,1st(5 sec),2st(5 sec),3st(5 sec),Avg Time varibale(5 sec),,母體1-3(5 sec) 標準差,,
832_762.mp4,16.64,29,0.657375787,6,9,10,8.333333333,,,,
833_826.mp4,14.2,10,2.277238581,4,4,0,4,,,,
834_852.mp4,12.12,31,0.451628097,13,12,0,12.5,,,,
835_651.mp4,15.2,0,0,0,0,0,0,,,,
836_950.mp4,11.43333333,10,1.633490192,3,5,0,4,,,,
837_890.mp4,11.36666667,8,1.980927093,6,1,0,3.5,,,,
838_810.mp4,15.23333333,25,0.717600971,3,12,10,8.333333333,,,,
839_864.mp4,13.04,0,0,0,0,0,0,,,,
840_800.mp4,11.26666667,7,2.483381152,3,3,0,3,,,,
841_639.mp4,17.3,1,0,0,1,0,0.333333333,,,,
842_714.mp4,17.88,15,0.983894093,1,8,4,4.333333333,,,,
843_859.mp4,10.6,8,1.656816006,4,3,0,3.5,,,,
844_797.mp4,14.46666667,41,0.480489922,14,15,0,14.5,,,,
845_846.mp4,14.12,4,1.075040261,1,3,0,2,,,,
846_845.mp4,14.12,16,1.032176272,4,7,0,5.5,,,,
847_906.mp4,10.03333333,27,0.484590769,13,14,0,13.5,,,,
848_894.mp4,13.12,24,0.836157094,11,7,0,9,,,,
849_771.mp4,12.88,7,2.152227362,3,0,0,1.5,,,,
850_764.mp4,12.3,22,0.77522036,6,10,0,8,,,,
851_552.mp4,12.625,2,0.449435472,0,0,0,0,,,,
852_834.mp4,12.12,18,0.685824352,7,7,0,7,,,,
853_863.mp4,17.1,37,0.634272728,11,10,12,11,,,,
854_747.mp4,11.76,29,0.470373894,13,12,0,12.5,,,,
855_801.mp4,17.76,4,5.190633138,1,2,0,1,,,,
856_881.mp4,21.26666667,46,0.641614882,14,11,5,10.5,,,,
857_909.mp4,21.23333333,46,0.629176505,8,13,11,10.75,,,,
858_861.mp4,19.32,20,1.023516341,9,4,4,5.666666667,,,,
859_843.mp4,10.6,4,4.621442238,2,1,0,1.5,,,,
860_905.mp4,12.73333333,0,0,0,0,0,0,,,,
861_858.mp4,19.32,14,1.55795886,4,6,2,4,,,,
862_047.mp4,10.63333333,3,6.128952861,2,0,0,2,,,,
863_853.mp4,17.1,15,1.352449621,3,8,4,5,,,,
864_839.mp4,13.04,2,5.172695398,1,1,0,1,,,,
865_739.mp4,5.066666667,7,2.988498449,7,0,0,7,,,,
866_878.mp4,16.96666667,41,0.764435709,12,9,14,11.66666667,,,,
867_765.mp4,12.93333333,29,0.611133524,8,13,0,10.5,,,,
868_949.mp4,14.36666667,0,0,0,0,0,0,,,,
869_780.mp4,13.32,0,0,0,0,0,0,,,,
870_001.mp4,18.4,43,0.485705143,12,11,12,11.66666667,,,,
871_814.mp4,11.6,14,0.994378842,3,8,0,5.5,,,,
872_873.mp4,18.96,7,2.107797861,0,4,2,2,,,,
873_872.mp4,18.96,2,21.76531482,1,0,0,0.333333333,,,,
874_291.mp4,11,15,1.131405268,7,7,0,7,,,,
875_979.mp4,11.16666667,2,2.070280075,2,0,0,1,,,,
876_891.mp4,9.866666667,17,0.723035187,6,0,0,6,,,,
877_886.mp4,21,14,1.836154461,4,3,4,3.25,,,,
878_866.mp4,16.96666667,29,0.801841617,7,11,7,8.333333333,,,,
879_963.mp4,23.06666667,40,0.695786757,6,5,11,8.5,,,,
880_135.mp4,13.625,0,0,0,0,0,0,,,,
881_856.mp4,21.26666667,42,0.691103208,14,7,8,9.75,,,,
882_952.mp4,11.1,3,9.954212904,2,0,0,1,,,,
883_013.mp4,13.28,4,3.495823304,1,2,0,1.5,,,,
884_968.mp4,12,30,0.455017254,13,12,0,12.5,,,,
885_802.mp4,13.16,0,0,0,0,0,0,,,,
886_877.mp4,21,53,0.450077089,13,12,13,12.5,,,,
887_275.mp4,13.56,0,0,0,0,0,0,,,,
888_937.mp4,12.28,13,1.106392602,5,7,0,6,,,,
889_045.mp4,13.16,0,0,0,0,0,0,,,,
890_837.mp4,11.36666667,7,2.01274244,3,2,0,2.5,,,,
891_876.mp4,9.866666667,29,0.496285677,14,0,0,14,,,,
892_112.mp4,10.36666667,8,2.235879489,5,3,0,4,,,,
893_913.mp4,17.9,13,1.794380665,3,5,4,4,,,,
894_848.mp4,13.12,19,1.019092229,8,6,0,7,,,,
895_915.mp4,11.76,10,0.978584237,4,5,0,4.5,,,,
896_128.mp4,21.24,47,0.511788062,12,11,10,11,,,,
897_969.mp4,13.32,1,0,1,0,0,0.5,,,,
898_922.mp4,13.96,1,0,1,0,0,0.5,,,,
899_914.mp4,10.23333333,13,1.083589832,6,7,0,6.5,,,,
900_926.mp4,13.32,7,0.57731835,7,0,0,3.5,,,,
901_902.mp4,9.833333333,11,1.164239097,4,0,0,4,,,,
902_901.mp4,9.833333333,6,2.408852148,4,0,0,4,,,,
903_792.mp4,15.32,5,2.914835513,1,1,3,1.666666667,,,,
904_046.mp4,11.96666667,3,6.926508069,2,1,0,1.5,,,,
905_860.mp4,12.73333333,14,1.182738231,3,8,0,5.5,,,,
906_847.mp4,10.03333333,5,2.718919098,4,1,0,2.5,,,,
907_795.mp4,17.5,8,2.453577484,3,3,2,2.666666667,,,,
908_207.mp4,14.41666667,4,4.717446566,1,1,0,1,,,,
909_857.mp4,21.23333333,1,0,0,1,0,0.25,,,,
910_911.mp4,9.733333333,17,0.773547202,8,0,0,8,,,,
911_910.mp4,9.733333333,6,2.210897446,3,0,0,3,,,,
912_927.mp4,25.88,10,2.956061893,3,0,3,2,,,,
913_893.mp4,17.9,33,0.674800113,10,14,6,10,,,,
914_899.mp4,10.23333333,21,0.684145594,10,10,0,10,,,,
915_895.mp4,11.76,2,0.452107906,0,2,0,1,,,,
916_783.mp4,13.43333333,3,3.804019451,1,2,0,1.5,,,,
917_924.mp4,17.92,8,2.68690518,1,3,3,2.333333333,,,,
918_934.mp4,15.08,3,6.36007607,1,0,2,1,,,,
919_015.mp4,14.56666667,36,0.53629741,14,14,0,14,,,,
920_811.mp4,14.84,5,4.756905854,1,1,0,1,,,,
921_569.mp4,9.866666667,1,0,1,0,0,1,,,,
922_898.mp4,13.96,16,0.939405537,7,5,0,6,,,,
923_023.mp4,22.12,32,0.78566269,7,9,7,7.25,,,,
924_917.mp4,17.92,4,6.19563516,2,1,0,1,,,,
925_933.mp4,11.86666667,9,1.643107384,4,4,0,4,,,,
926_900.mp4,13.32,7,1.553051074,5,2,0,3.5,,,,
927_912.mp4,25.88,13,2.254520734,5,2,3,2.6,,,,
928_160.mp4,12.53333333,15,1.205223049,6,7,0,6.5,,,,
929_962.mp4,15.33333333,6,3.834450722,2,1,3,2,,,,
930_763.mp4,14.93333333,0,0,0,0,0,0,,,,
931_936.mp4,11.88,2,2.027471781,2,0,0,1,,,,
932_384.mp4,18.48,9,2.362587303,3,3,2,2.666666667,,,,
933_925.mp4,11.86666667,3,5.542994499,1,1,0,1,,,,
934_918.mp4,15.08,15,1.141109024,4,5,6,5,,,,
935_733.mp4,20.72,1,0,0,0,1,0.25,,,,
936_931.mp4,11.88,7,1.928387642,2,4,0,3,,,,
937_888.mp4,12.28,27,0.529515917,10,11,0,10.5,,,,
938_987.mp4,14.76,23,0.744514758,5,7,0,6,,,,
939_115.mp4,10.66666667,6,1.449657774,2,4,0,3,,,,
940_941.mp4,12.36,9,1.716023713,4,4,0,4,,,,
941_940.mp4,12.36,2,0.44943881,2,0,0,1,,,,
942_943.mp4,18.8,0,0,0,0,0,0,,,,
943_942.mp4,18.8,24,0.862859208,7,6,6,6.333333333,,,,
944_032.mp4,10.33333333,0,0,0,0,0,0,,,,
945_044.mp4,11.16666667,5,2.520651162,3,2,0,2.5,,,,
946_049.mp4,12,13,1.075170557,4,8,0,6,,,,
947_951.mp4,21.36666667,5,6.110748708,2,0,1,1.25,,,,
948_965.mp4,11.6,7,2.486616929,3,3,0,3,,,,
949_868.mp4,14.36666667,2,0.448121071,1,1,0,1,,,,
950_836.mp4,11.43333333,12,1.66913919,4,5,0,4.5,,,,
951_947.mp4,21.36666667,31,0.909591254,9,5,8,7.5,,,,
952_882.mp4,11.1,12,1.198992968,4,7,0,5.5,,,,
953_974.mp4,12.72,20,0.720072834,11,7,0,9,,,,
954_976.mp4,13.12,1,0,0,0,0,0,,,,
955_078.mp4,20.92,3,4.815642118,1,2,0,0.75,,,,
956_958.mp4,15.68,5,3.965420723,3,1,1,1.666666667,,,,
957_959.mp4,13.93333333,25,1.025084297,11,4,0,7.5,,,,
958_956.mp4,15.68,2,6.394619226,1,1,0,0.666666667,,,,
959_957.mp4,13.93333333,15,1.654715095,5,6,0,5.5,,,,
960_999.mp4,11.16666667,24,0.639218071,13,9,0,11,,,,
961_069.mp4,10.76666667,0,0,0,0,0,0,,,,
962_929.mp4,15.33333333,0,0,0,0,0,0,,,,
963_879.mp4,23.06666667,33,0.939743333,8,11,6,6.5,,,,
964_174.mp4,6.9,13,1.16676718,11,0,0,11,,,,
965_948.mp4,11.6,0,0,0,0,0,0,,,,
966_988.mp4,14.56,30,0.559985597,13,10,0,11.5,,,,
967_984.mp4,13.56,7,2.010437568,3,3,0,3,,,,
968_884.mp4,12,14,1.002341087,8,4,0,6,,,,
969_897.mp4,13.32,0,0,0,0,0,0,,,,
970_973.mp4,19.04,5,4.142049253,3,1,1,1.666666667,,,,
971_564.mp4,11.8,15,1.282732027,7,7,0,7,,,,
972_718.mp4,12.44,2,3.241709232,0,2,0,1,,,,
973_970.mp4,19.04,1,0,1,0,0,0.333333333,,,,
974_953.mp4,12.72,30,0.478401603,13,12,0,12.5,,,,
975_978.mp4,10.13333333,0,0,0,0,0,0,,,,
976_954.mp4,13.12,0,0,0,0,0,0,,,,
977_075.mp4,20.43333333,14,1.950435308,6,4,2,3.5,,,,
978_975.mp4,10.13333333,10,1.104855829,6,4,0,5,,,,
979_875.mp4,11.16666667,23,0.640980395,9,12,0,10.5,,,,
980_992.mp4,15.32,0,0,0,0,0,0,,,,
981_985.mp4,13.72,13,1.174177051,3,7,0,5,,,,
982_004.mp4,12.36,31,0.451262387,13,12,0,12.5,,,,
983_113.mp4,16.24,12,1.446122516,4,3,4,3.666666667,,,,
984_967.mp4,13.56,9,1.169193774,1,5,0,3,,,,
985_981.mp4,13.72,3,5.268419862,2,1,0,1.5,,,,
986_994.mp4,12.64,9,1.434363455,3,4,0,3.5,,,,
987_938.mp4,14.76,5,2.407824695,0,2,0,1,,,,
988_966.mp4,14.56,4,4.906523784,2,1,0,1.5,,,,
989_993.mp4,16.36,1,0,1,0,0,0.333333333,,,,
990_008.mp4,12.2,5,1.834066272,3,2,0,2.5,,,,
991_064.mp4,16.08,1,0,0,1,0,0.333333333,,,,
992_980.mp4,15.32,1,0,0,1,0,0.333333333,,,,
993_989.mp4,16.36,7,2.648979982,3,3,1,2.333333333,,,,
994_986.mp4,12.64,2,4.859999895,1,1,0,1,,,,
995_233.mp4,18.26666667,7,1.837590178,0,4,2,2,,,,
996_056.mp4,12.48,32,0.44990678,13,12,0,12.5,,,,
997_040.mp4,17.52,11,1.755334282,3,4,3,3.333333333,,,,
998_561.mp4,11.46666667,17,0.897384003,11,5,0,8,,,,
999_960.mp4,11.16666667,22,0.587299994,11,11,0,11,,,,
