Video_ID,Video_Time,Blink_count,Ave_count,1st(5 sec),2st(5 sec),3st(5 sec),Avg Time varibale(5 sec),,樣本1-3(5 sec) 標準差,樣本1-3(5 sec)平均數,樣本1-3(5 sec)變異數,,母體1-3(5 sec) 標準差,
600_505.mp4,12.93333333,0,0,0,0,0,0,,0,0,0,,,
601_653.mp4,12.13333333,29,0.577049673,14,9,0,11.5,,7.094598885,7.666666667,50.33333333,,,
602_397.mp4,22.23333333,20,1.857225305,7,5,3,4.75,,2,5,4,,,
603_575.mp4,11.84,9,1.484587431,2,4,0,3,,2,2,4,,,
604_703.mp4,27.5,18,2.164761796,4,1,2,3,,1.527525232,2.333333333,2.333333333,,,
605_591.mp4,26.56,26,1.188798571,3,7,6,5,,2.081665999,5.333333333,4.333333333,,,
606_567.mp4,15.48,25,0.675732454,8,8,9,8.333333333,,0.577350269,8.333333333,0.333333333,,,
607_683.mp4,15.13333333,0,0,0,0,0,0,,0,0,0,,,
608_675.mp4,48.2,121,0.449992388,13,12,13,12.55555556,,0.577350269,12.66666667,0.333333333,,,
609_596.mp4,19.56,0,0,0,0,0,0,,0,0,0,,,
610_692.mp4,15.76,40,0.452286323,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
611_760.mp4,21.5,59,0.480358658,15,13,15,14.25,,1.154700538,14.33333333,1.333333333,,,
612_702.mp4,14,12,1.15413785,5,7,0,6,,3.605551275,4,13,,,
613_685.mp4,16.6,12,1.399237633,5,3,4,4,,1,4,1,,,
614_616.mp4,20.28,45,0.509480319,12,9,12,11.25,,1.732050808,11,3,,,
615_687.mp4,18.08,0,0,0,0,0,0,,0,0,0,,,
616_614.mp4,26.52,8,3.902892692,1,1,2,1.4,,0.577350269,1.333333333,0.333333333,,,
617_566.mp4,12.48,5,2.426055193,3,2,0,2.5,,1.527525232,1.666666667,2.333333333,,,
618_629.mp4,15.28,9,1.837564737,2,2,4,2.666666667,,1.154700538,2.666666667,1.333333333,,,
619_620.mp4,12.2,9,0.824451655,3,6,0,4.5,,3,3,9,,,
620_619.mp4,25.12,8,4.489950895,3,1,2,1.6,,1,2,1,,,
621_546.mp4,12.33333333,17,1.023695394,8,5,0,6.5,,4.041451884,4.333333333,16.33333333,,,
622_647.mp4,12.36666667,0,0,0,0,0,0,,0,0,0,,,
623_630.mp4,14.08,3,4.906175375,2,1,0,1.5,,1,1,1,,,
624_570.mp4,14,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
625_650.mp4,13.28,0,0,0,0,0,0,,0,0,0,,,
626_562.mp4,32.5,2,0.44899869,2,0,0,0.333333333,,1.154700538,0.666666667,1.333333333,,,
627_658.mp4,14.96,3,3.263241649,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
628_568.mp4,35.8,86,0.468577348,13,12,11,12,,1,12,1,,,
629_618.mp4,39.6,15,2.496721881,0,3,1,1.857142857,,1.527525232,1.333333333,2.333333333,,,
630_623.mp4,16.92,0,0,0,0,0,0,,0,0,0,,,
631_551.mp4,16.96,2,3.464968681,0,2,0,0.666666667,,1.154700538,0.666666667,1.333333333,,,
632_548.mp4,17.08,7,3.996784806,3,2,1,2,,1,2,1,,,
633_529.mp4,17.06666667,13,1.199063877,1,7,4,4,,3,4,9,,,
634_660.mp4,13.52,14,1.089207374,5,4,0,4.5,,2.645751311,3,7,,,
635_642.mp4,30.56,0,0,0,0,0,0,,0,0,0,,,
636_578.mp4,11.16666667,0,0,0,0,0,0,,0,0,0,,,
637_427.mp4,10.2,0,0,0,0,0,0,,0,0,0,,,
638_640.mp4,23.26666667,12,2.839296666,0,0,0,0,,0,0,0,,,
639_841.mp4,22.06666667,60,0.509918674,11,15,13,13.5,,2,13,4,,,
640_638.mp4,10.2,31,0.467803582,15,15,0,15,,8.660254038,10,75,,,
641_662.mp4,11.66666667,8,1.592435122,4,2,0,3,,2,2,4,,,
642_635.mp4,22.92,7,3.269623796,4,0,2,1.75,,2,2,4,,,
643_646.mp4,12.13333333,37,0.494405574,15,15,0,15,,8.660254038,10,75,,,
644_657.mp4,16.52,0,0,0,0,0,0,,0,0,0,,,
645_688.mp4,18.46666667,38,0.89266527,9,10,12,10.33333333,,1.527525232,10.33333333,2.333333333,,,
646_643.mp4,14.66666667,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
647_622.mp4,23.3,0,0,0,0,0,0,,0,0,0,,,
648_654.mp4,18.84,3,6.000159383,1,1,0,0.666666667,,0.577350269,0.666666667,0.333333333,,,
649_816.mp4,31,24,1.684190242,4,5,5,3.833333333,,0.577350269,4.666666667,0.333333333,,,
650_625.mp4,27.72,21,1.468835413,3,3,4,3.6,,0.577350269,3.333333333,0.333333333,,,
651_835.mp4,15.2,0,0,0,0,0,0,,0,0,0,,,
652_773.mp4,15.2,45,0.453818072,15,15,15,15,,0,15,0,,,
653_601.mp4,24.36666667,0,0,0,0,0,0,,0,0,0,,,
654_648.mp4,16.4,18,0.979596404,11,4,3,6,,4.358898944,6,19,,,
655_444.mp4,22.6,21,1.298554778,6,5,5,5.25,,0.577350269,5.333333333,0.333333333,,,
656_666.mp4,20.2,20,1.06846591,4,5,5,5,,0.577350269,4.666666667,0.333333333,,,
657_644.mp4,21.84,24,1.066407546,7,3,3,5,,2.309401077,4.333333333,5.333333333,,,
658_627.mp4,16.16,38,0.483893594,12,11,12,11.66666667,,0.577350269,11.66666667,0.333333333,,,
659_749.mp4,33.36666667,19,2.436165187,3,3,2,3,,0.577350269,2.666666667,0.333333333,,,
660_634.mp4,13.6,0,0,0,0,0,0,,0,0,0,,,
661_670.mp4,20.52,0,0,0,0,0,0,,0,0,0,,,
662_641.mp4,16.53333333,10,1.610792531,2,3,5,3.333333333,,1.527525232,3.333333333,2.333333333,,,
663_231.mp4,12.64,16,0.932813565,9,3,0,6,,4.582575695,4,21,,,
664_668.mp4,9.766666667,12,1.072128686,8,0,0,8,,4.618802154,2.666666667,21.33333333,,,
665_679.mp4,12.96,1,0,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
666_656.mp4,15.32,3,1.395607352,0,2,1,1,,1,1,1,,,
667_446.mp4,18.76,33,0.866131321,8,12,6,8.666666667,,3.055050463,8.666666667,9.333333333,,,
668_664.mp4,13.26666667,8,2.282864775,4,2,0,3,,2,2,4,,,
669_682.mp4,19.56,49,0.454623694,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
670_661.mp4,19.24,49,0.450007235,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
671_677.mp4,11.43333333,0,0,0,0,0,0,,0,0,0,,,
672_720.mp4,18.03333333,24,1.005085209,7,6,6,6.333333333,,0.577350269,6.333333333,0.333333333,,,
673_728.mp4,19.73333333,9,2.621474206,2,3,2,2.333333333,,0.577350269,2.333333333,0.333333333,,,
674_744.mp4,12.23333333,28,0.598492914,14,8,0,11,,7.023769169,7.333333333,49.33333333,,,
675_608.mp4,16.84,10,1.665524854,2,2,5,3,,1.732050808,3,3,,,
676_776.mp4,17.16666667,18,1.209243816,6,5,6,5.666666667,,0.577350269,5.666666667,0.333333333,,,
677_671.mp4,10.46666667,9,1.637380272,4,4,0,4,,2.309401077,2.666666667,5.333333333,,,
678_460.mp4,13.33333333,0,0,0,0,0,0,,0,0,0,,,
679_665.mp4,16.64,42,0.450944098,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
680_486.mp4,12,5,0.87758261,1,4,0,2.5,,2.081665999,1.666666667,4.333333333,,,
681_711.mp4,33.6,60,0.639660302,10,11,9,8.833333333,,1,10,1,,,
682_669.mp4,38.6,75,0.578431091,6,11,10,9.428571429,,2.645751311,9,7,,,
683_607.mp4,10.06666667,9,2.138960749,7,2,0,4.5,,3.605551275,3,13,,,
684_717.mp4,16.56666667,14,2.203926196,4,5,4,4.333333333,,0.577350269,4.333333333,0.333333333,,,
685_613.mp4,20.88,53,0.454612076,13,12,13,12.5,,0.577350269,12.66666667,0.333333333,,,
686_696.mp4,13.68,27,0.452843776,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
687_615.mp4,18.76,29,0.759615302,8,6,9,7.666666667,,1.527525232,7.666666667,2.333333333,,,
688_645.mp4,19.03333333,6,2.222025204,0,0,3,1,,1.732050808,1,3,,,
689_690.mp4,15.16666667,0,0,0,0,0,0,,0,0,0,,,
690_689.mp4,11.03333333,33,0.456410542,15,15,0,15,,8.660254038,10,75,,,
691_732.mp4,21.6,53,0.467514781,13,12,13,12.25,,0.577350269,12.66666667,0.333333333,,,
692_610.mp4,14.16,0,0,0,0,0,0,,0,0,0,,,
693_698.mp4,23.8,10,2.760059304,3,1,2,2,,1,2,1,,,
694_767.mp4,11.96,30,0.450984585,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
695_422.mp4,10.33333333,6,2.833948231,1,4,0,2.5,,2.081665999,1.666666667,4.333333333,,,
696_686.mp4,16.2,15,1.237709471,6,3,5,4.666666667,,1.527525232,4.666666667,2.333333333,,,
697_581.mp4,15.5,47,0.456006636,15,15,15,15,,0,15,0,,,
698_693.mp4,12.16,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
699_734.mp4,20.96,26,0.849702911,2,5,10,6,,4.041451884,5.666666667,16.33333333,,,
700_813.mp4,13.875,33,0.45845826,12,12,0,12,,6.92820323,8,48,,,
701_579.mp4,13.1,5,5.112430573,3,0,0,1.5,,1.732050808,1,3,,,
702_612.mp4,24.96666667,32,1.11724339,4,4,4,5.5,,0,4,0,,,
703_604.mp4,12.5,30,0.575714062,13,11,0,12,,7,8,49,,,
704_723.mp4,18,0,0,0,0,0,0,,0,0,0,,,
705_707.mp4,15.76666667,28,0.764471822,14,6,6,8.666666667,,4.618802154,8.666666667,21.33333333,,,
706_479.mp4,10.93333333,7,2.653236389,3,4,0,3.5,,2.081665999,2.333333333,4.333333333,,,
707_705.mp4,34.46666667,22,2.054746866,1,3,1,2.666666667,,1.154700538,1.666666667,1.333333333,,,
708_772.mp4,21.96,7,3.595005631,3,1,2,1.75,,1,2,1,,,
709_390.mp4,12.5,0,0,0,0,0,0,,0,0,0,,,
710_788.mp4,15.12,38,0.451523066,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
711_681.mp4,11.68,30,0.610659698,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
712_716.mp4,22,4,5.169363101,3,0,1,1,,1.527525232,1.333333333,2.333333333,,,
713_726.mp4,17.56666667,0,0,0,0,0,0,,0,0,0,,,
714_842.mp4,22.4,0,0,0,0,0,0,,0,0,0,,,
715_721.mp4,28.53333333,2,11.38805079,0,0,0,0.2,,0,0,0,,,
716_712.mp4,25.12,1,0,0,0,0,0.2,,0,0,0,,,
717_684.mp4,12.46666667,0,0,0,0,0,0,,0,0,0,,,
718_972.mp4,23.12,1,0,0,1,0,0.25,,0.577350269,0.333333333,0.333333333,,,
719_737.mp4,16.08,4,4.035553535,1,0,1,0.666666667,,0.577350269,0.666666667,0.333333333,,,
720_672.mp4,18.8,18,1.334269608,5,4,5,4.666666667,,0.577350269,4.666666667,0.333333333,,,
721_715.mp4,19.36666667,53,0.495342681,15,11,15,13.66666667,,2.309401077,13.66666667,5.333333333,,,
722_458.mp4,16.5,18,1.103476623,7,7,0,7,,4.041451884,4.666666667,16.33333333,,,
723_704.mp4,29.2,15,1.925306848,1,4,3,2.4,,1.527525232,2.666666667,2.333333333,,,
724_725.mp4,20,0,0,0,0,0,0,,0,0,0,,,
725_724.mp4,23.3,12,1.800155228,4,6,1,3,,2.516611478,3.666666667,6.333333333,,,
726_713.mp4,13.66666667,7,3.283645908,2,4,0,3,,2,2,4,,,
727_729.mp4,22.16,20,1.299025987,8,3,4,4.25,,2.645751311,5,7,,,
728_673.mp4,18.93333333,9,2.396868587,2,2,4,2.666666667,,1.154700538,2.666666667,1.333333333,,,
729_727.mp4,25.44,64,0.450777326,13,12,13,12.6,,0.577350269,12.66666667,0.333333333,,,
730_815.mp4,28.76,39,0.819210699,4,7,7,6.6,,1.732050808,6,3,,,
731_741.mp4,31.12,0,0,0,0,0,0,,0,0,0,,,
732_691.mp4,17.04,18,1.093476239,4,7,5,5.333333333,,1.527525232,5.333333333,2.333333333,,,
733_935.mp4,20.72,0,0,0,0,0,0,,0,0,0,,,
734_699.mp4,43.92,24,1.906298212,2,2,3,2.625,,0.577350269,2.333333333,0.333333333,,,
735_774.mp4,26.73333333,0,0,0,0,0,0,,0,0,0,,,
736_785.mp4,16.56,2,0.449177504,0,1,1,0.666666667,,0.577350269,0.666666667,0.333333333,,,
737_719.mp4,14.76,0,0,0,0,0,0,,0,0,0,,,
738_804.mp4,13.9,27,0.713294075,10,11,0,10.5,,6.08276253,7,37,,,
739_865.mp4,6.08,22,0.647628307,16,0,0,16,,9.237604307,5.333333333,85.33333333,,,
740_796.mp4,14.5,3,1.410309911,3,0,0,1.5,,1.732050808,1,3,,,
741_731.mp4,14.8,32,0.536644666,12,10,0,11,,6.429100507,7.333333333,41.33333333,,,
742_775.mp4,20.76666667,0,0,0,0,0,0,,0,0,0,,,
743_750.mp4,10.36666667,14,0.838176947,5,9,0,7,,4.509249753,4.666666667,20.33333333,,,
744_674.mp4,9.8,10,1.425289869,7,0,0,7,,4.041451884,2.333333333,16.33333333,,,
745_777.mp4,18.96666667,8,1.787654706,0,2,3,1.666666667,,1.527525232,1.666666667,2.333333333,,,
746_571.mp4,16.43333333,24,0.958876371,7,4,10,7,,3,7,9,,,
747_854.mp4,18.8,0,0,0,0,0,0,,0,0,0,,,
748_355.mp4,10.6,0,0,0,0,0,0,,0,0,0,,,
749_659.mp4,23.1,8,3.197676625,0,2,3,1.75,,1.527525232,1.666666667,2.333333333,,,
750_743.mp4,14.7,3,8.582160354,0,2,0,1,,1.154700538,0.666666667,1.333333333,,,
751_752.mp4,11.03333333,3,1.710124612,0,3,0,1.5,,1.732050808,1,3,,,
752_751.mp4,33.86666667,57,0.812886408,13,9,7,9,,3.055050463,9.666666667,9.333333333,,,
753_789.mp4,22.86666667,11,1.734216428,5,5,1,2.75,,2.309401077,3.666666667,5.333333333,,,
754_758.mp4,13.36666667,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
755_759.mp4,11.2,1,0,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
756_503.mp4,19,2,18.18619847,1,0,1,0.666666667,,0.577350269,0.666666667,0.333333333,,,
757_573.mp4,14.7,2,5.265479565,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
758_754.mp4,13.03333333,4,4.531536341,2,1,0,1.5,,1,1,1,,,
759_755.mp4,14.46666667,0,0,0,0,0,0,,0,0,0,,,
760_611.mp4,10.2,5,1.958635449,4,1,0,2.5,,2.081665999,1.666666667,4.333333333,,,
761_766.mp4,13.72,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
762_832.mp4,16.64,39,0.484127779,12,12,11,11.66666667,,0.577350269,11.66666667,0.333333333,,,
763_930.mp4,27.06666667,0,0,0,0,0,0,,0,0,0,,,
764_850.mp4,12.3,20,0.886018929,6,10,0,8,,5.033222957,5.333333333,25.33333333,,,
765_867.mp4,12.93333333,3,3.466295838,0,2,0,1,,1.154700538,0.666666667,1.333333333,,,
766_761.mp4,34.4,16,1.362517548,1,4,2,2.666666667,,1.527525232,2.333333333,2.333333333,,,
767_694.mp4,16.28,0,0,0,0,0,0,,0,0,0,,,
768_793.mp4,13.2,4,2.806253672,3,1,0,2,,1.527525232,1.333333333,2.333333333,,,
769_784.mp4,16.13333333,48,0.457605453,15,15,15,15,,0,15,0,,,
770_791.mp4,21.76666667,0,0,0,0,0,0,,0,0,0,,,
771_849.mp4,25.36,31,0.86172847,8,6,4,6.2,,2,6,4,,,
772_708.mp4,13.64,7,2.32988584,3,2,0,2.5,,1.527525232,1.666666667,2.333333333,,,
773_652.mp4,19.3,34,0.747067863,10,10,5,8.333333333,,2.886751346,8.333333333,8.333333333,,,
774_735.mp4,10.43333333,26,0.506003218,13,13,0,13,,7.505553499,8.666666667,56.33333333,,,
775_742.mp4,18.63333333,9,2.346954286,2,3,2,2.333333333,,0.577350269,2.333333333,0.333333333,,,
776_676.mp4,11.03333333,0,0,0,0,0,0,,0,0,0,,,
777_745.mp4,10.83333333,2,4.768059015,1,1,0,1,,0.577350269,0.666666667,0.333333333,,,
778_798.mp4,10.93333333,1,0,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
779_794.mp4,12.24,22,0.621441387,12,7,0,9.5,,6.027713773,6.333333333,36.33333333,,,
780_869.mp4,16.08,4,3.236758153,1,2,1,1.333333333,,0.577350269,1.333333333,0.333333333,,,
781_806.mp4,19,2,17.96381092,1,0,0,0.333333333,,0.577350269,0.333333333,0.333333333,,,
782_787.mp4,22.24,21,1.208709502,4,7,2,4,,2.516611478,4.333333333,6.333333333,,,
783_916.mp4,13.43333333,2,0.496970415,0,2,0,1,,1.154700538,0.666666667,1.333333333,,,
784_769.mp4,18.56666667,0,0,0,0,0,0,,0,0,0,,,
785_736.mp4,16.52,19,0.770133972,6,5,8,6.333333333,,1.527525232,6.333333333,2.333333333,,,
786_819.mp4,20.8,1,0,0,1,0,0.25,,0.577350269,0.333333333,0.333333333,,,
787_782.mp4,20.08,1,0,0,0,0,0,,0,0,0,,,
788_710.mp4,21.36,0,0,0,0,0,0,,0,0,0,,,
789_753.mp4,18.9,20,1.76382307,5,8,4,5.666666667,,2.081665999,5.666666667,4.333333333,,,
790_014.mp4,23,21,0.787755573,0,10,6,5.333333333,,5.033222957,5.333333333,25.33333333,,,
791_770.mp4,11.1,14,1.045702879,9,3,0,6,,4.582575695,4,21,,,
792_903.mp4,15.32,0,0,0,0,0,0,,0,0,0,,,
793_768.mp4,23.6,44,0.610607164,11,10,5,8.75,,3.214550254,8.666666667,10.33333333,,,
794_779.mp4,35.16,2,2.520283699,0,1,1,0.285714286,,0.577350269,0.666666667,0.333333333,,,
795_907.mp4,18.33333333,9,2.931913108,3,4,1,2.666666667,,1.527525232,2.666666667,2.333333333,,,
796_740.mp4,41.70833333,17,1.879275203,4,5,2,2.125,,1.527525232,3.666666667,2.333333333,,,
797_844.mp4,14.46666667,26,0.77139122,8,6,0,7,,4.163331999,4.666666667,17.33333333,,,
798_778.mp4,12.36666667,26,0.729245176,13,11,0,12,,7,8,49,,,
799_809.mp4,49.08,22,2.442344291,1,0,3,2.333333333,,1.527525232,1.333333333,2.333333333,,,
800_840.mp4,11.26666667,24,0.657546645,9,12,0,10.5,,6.244997998,7,39,,,
801_855.mp4,17.76,1,0,0,0,1,0.333333333,,0.577350269,0.333333333,0.333333333,,,
802_885.mp4,14.04,0,0,0,0,0,0,,0,0,0,,,
803_017.mp4,9.9,29,0.472872325,15,0,0,15,,8.660254038,5,75,,,
804_738.mp4,11.96666667,0,0,0,0,0,0,,0,0,0,,,
805_011.mp4,17.125,6,3.088430119,2,2,2,2,,0,2,0,,,
806_781.mp4,12.04,0,0,0,0,0,0,,0,0,0,,,
807_273.mp4,21.66666667,7,6.052163641,2,0,3,1.5,,1.527525232,1.666666667,2.333333333,,,
808_829.mp4,21.23333333,0,0,0,0,0,0,,0,0,0,,,
809_799.mp4,14.68,0,0,0,0,0,0,,0,0,0,,,
810_838.mp4,35.06666667,0,0,0,0,0,0,,0,0,0,,,
811_920.mp4,21.68,8,3.366113901,1,1,2,1.5,,0.577350269,1.333333333,0.333333333,,,
812_821.mp4,14.43333333,6,0.891237688,0,6,0,3,,3.464101615,2,12,,,
813_700.mp4,15,9,1.716990262,3,5,1,3,,2,3,4,,,
814_871.mp4,18.33333333,19,1.17417713,2,4,9,5,,3.605551275,5,13,,,
815_730.mp4,18.08,35,0.569406748,9,11,9,9.666666667,,1.154700538,9.666666667,1.333333333,,,
816_649.mp4,13.7,4,2.505518595,0,3,0,1.5,,1.732050808,1,3,,,
817_827.mp4,13.96666667,9,2.188189268,3,3,0,3,,1.732050808,2,3,,,
818_820.mp4,18.64,43,0.4847493,12,11,12,11.66666667,,0.577350269,11.66666667,0.333333333,,,
819_786.mp4,37.08,15,3.114844935,2,2,3,2.142857143,,0.577350269,2.333333333,0.333333333,,,
820_818.mp4,26.6,33,0.905093968,9,8,4,6.2,,2.645751311,7,7,,,
821_812.mp4,14.1,8,1.066411427,6,2,0,4,,3.055050463,2.666666667,9.333333333,,,
822_244.mp4,11.88,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
823_584.mp4,28,53,0.568990134,10,7,9,9.4,,1.527525232,8.666666667,2.333333333,,,
824_419.mp4,9.616666667,13,1.671032627,0,0,0,0,,0,0,0,,,
825_074.mp4,21.88,7,3.406898061,2,2,1,1.75,,0.577350269,1.666666667,0.333333333,,,
826_833.mp4,14.2,18,0.925003038,7,8,0,7.5,,4.358898944,5,19,,,
827_817.mp4,10.36666667,1,0,0,0,0,0,,0,0,0,,,
828_830.mp4,12.76,6,2.367005539,4,1,0,2.5,,2.081665999,1.666666667,4.333333333,,,
829_808.mp4,26.7,76,0.487893314,14,15,13,14.2,,1,14,1,,,
830_828.mp4,20.44,6,3.896200609,2,1,2,1.5,,0.577350269,1.666666667,0.333333333,,,
831_508.mp4,10.9,0,0,0,0,0,0,,0,0,0,,,
832_762.mp4,22.12,24,1.052826062,6,3,8,5.25,,2.516611478,5.666666667,6.333333333,,,
833_826.mp4,24,60,0.60462767,13,12,13,12.5,,0.577350269,12.66666667,0.333333333,,,
834_852.mp4,12.12,29,0.484928506,11,12,0,11.5,,6.658328118,7.666666667,44.33333333,,,
835_651.mp4,17.04,9,2.000503868,1,2,4,2.333333333,,1.527525232,2.333333333,2.333333333,,,
836_950.mp4,11.43333333,11,1.476600289,4,5,0,4.5,,2.645751311,3,7,,,
837_890.mp4,14.76666667,33,0.621562473,13,10,0,11.5,,6.806859286,7.666666667,46.33333333,,,
838_810.mp4,15.23333333,46,0.457622205,15,15,15,15,,0,15,0,,,
839_864.mp4,15.4,0,0,0,0,0,0,,0,0,0,,,
840_800.mp4,28,13,2.973749836,3,3,2,2.2,,0.577350269,2.666666667,0.333333333,,,
841_639.mp4,17.3,0,0,0,0,0,0,,0,0,0,,,
842_714.mp4,17.88,37,0.534999695,8,11,12,10.33333333,,2.081665999,10.33333333,4.333333333,,,
843_859.mp4,10.6,11,1.271900201,6,4,0,5,,3.055050463,3.333333333,9.333333333,,,
844_797.mp4,28.4,83,0.466134141,14,15,15,14.6,,0.577350269,14.66666667,0.333333333,,,
845_846.mp4,14.24,27,0.606883599,10,10,0,10,,5.773502692,6.666666667,33.33333333,,,
846_845.mp4,14.12,9,1.434375226,2,3,0,2.5,,1.527525232,1.666666667,2.333333333,,,
847_906.mp4,10.03333333,7,2.07700026,4,3,0,3.5,,2.081665999,2.333333333,4.333333333,,,
848_894.mp4,14.4,36,0.609056241,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
849_771.mp4,12.88,0,0,0,0,0,0,,0,0,0,,,
850_764.mp4,20.4,1,0,1,0,0,0.25,,0.577350269,0.333333333,0.333333333,,,
851_552.mp4,34.70833333,3,6.307500005,0,0,1,0.5,,0.577350269,0.333333333,0.333333333,,,
852_834.mp4,17.08,43,0.450023038,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
853_863.mp4,20.53333333,62,0.451409367,15,15,15,15,,0,15,0,,,
854_747.mp4,11.76,30,0.452205872,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
855_801.mp4,25.2,4,2.416010618,2,2,0,0.8,,1.154700538,1.333333333,1.333333333,,,
856_881.mp4,36.76666667,9,6.089371264,1,3,1,1.142857143,,1.154700538,1.666666667,1.333333333,,,
857_909.mp4,21.33333333,46,0.632755735,6,10,13,10.5,,3.511884584,9.666666667,12.33333333,,,
858_861.mp4,19.32,24,0.852956471,10,6,4,6.666666667,,3.055050463,6.666666667,9.333333333,,,
859_843.mp4,11.1,3,6.615999103,2,0,0,1,,1.154700538,0.666666667,1.333333333,,,
860_905.mp4,15.3,0,0,0,0,0,0,,0,0,0,,,
861_858.mp4,23.76,6,2.033393621,1,4,1,1.5,,1.732050808,2,3,,,
862_047.mp4,15.66666667,2,18.13299918,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
863_853.mp4,17.1,9,2.351500064,1,5,3,3,,2,3,4,,,
864_839.mp4,13.04,4,2.9229997,2,2,0,2,,1.154700538,1.333333333,1.333333333,,,
865_739.mp4,5.783333333,0,0,0,0,0,0,,0,0,0,,,
866_878.mp4,16.96666667,24,1.224846011,5,6,7,6,,1,6,1,,,
867_765.mp4,49.63333333,27,2.492538654,3,3,3,2.666666667,,0,3,0,,,
868_949.mp4,14.36666667,2,11.9743855,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
869_780.mp4,13.32,0,0,0,0,0,0,,0,0,0,,,
870_001.mp4,24.16,15,1.937323519,2,4,3,3,,1,3,1,,,
871_814.mp4,11.6,35,0.452830238,15,15,0,15,,8.660254038,10,75,,,
872_873.mp4,18.96,22,0.958267291,8,5,5,6,,1.732050808,6,3,,,
873_872.mp4,35.36,0,0,0,0,0,0,,0,0,0,,,
874_291.mp4,15.63333333,28,0.975787074,8,7,12,9,,2.645751311,9,7,,,
875_979.mp4,14.06666667,7,2.911479831,4,2,0,3,,2,2,4,,,
876_891.mp4,10.43333333,28,0.509489987,13,14,0,13.5,,7.810249676,9,61,,,
877_886.mp4,22.8,57,0.452401991,13,12,13,12.5,,0.577350269,12.66666667,0.333333333,,,
878_866.mp4,24.53333333,74,0.450882441,15,15,15,15,,0,15,0,,,
879_963.mp4,27.96666667,20,1.077973077,0,0,7,3.6,,4.041451884,2.333333333,16.33333333,,,
880_135.mp4,18.125,0,0,0,0,0,0,,0,0,0,,,
881_856.mp4,21.26666667,64,0.45169257,15,15,15,15,,0,15,0,,,
882_952.mp4,11.1,7,3.270815531,2,3,0,2.5,,1.527525232,1.666666667,2.333333333,,,
883_013.mp4,17.32,28,0.710375185,6,6,10,7.333333333,,2.309401077,7.333333333,5.333333333,,,
884_968.mp4,13.72,35,0.450263921,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
885_802.mp4,13.16,2,7.247503281,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
886_877.mp4,21,0,0,0,0,0,0,,0,0,0,,,
887_275.mp4,13.56,0,0,0,0,0,0,,0,0,0,,,
888_937.mp4,12.28,31,0.450160527,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
889_045.mp4,13.16,1,0,0,0,0,0,,0,0,0,,,
890_837.mp4,11.36666667,0,0,0,0,0,0,,0,0,0,,,
891_876.mp4,9.866666667,30,0.450447313,15,0,0,15,,8.660254038,5,75,,,
892_112.mp4,10.36666667,19,0.95999478,8,10,0,9,,5.291502622,6,28,,,
893_913.mp4,17.9,7,3.570500056,3,0,3,2,,1.732050808,2,3,,,
894_848.mp4,13.12,12,1.478363622,6,0,0,6,,3.464101615,2,12,,,
895_915.mp4,11.76,0,0,0,0,0,0,,0,0,0,,,
896_128.mp4,21.24,16,1.539000018,2,5,2,3.5,,1.732050808,3,3,,,
897_969.mp4,13.32,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
898_922.mp4,13.96,5,2.957999587,3,1,0,2,,1.527525232,1.333333333,2.333333333,,,
899_914.mp4,18.66666667,45,0.543090923,11,13,12,12,,1,12,1,,,
900_926.mp4,13.64,4,1.095333099,4,0,0,2,,2.309401077,1.333333333,5.333333333,,,
901_902.mp4,17.43333333,46,0.515422217,11,13,15,13,,2,13,4,,,
902_901.mp4,9.833333333,2,9.539999723,1,0,0,1,,0.577350269,0.333333333,0.333333333,,,
